投票日,自治体,地点,地点緯度,地点経度,投票数,鼻水,せき,のど,発熱,0から6才：投票数,0から6才：鼻水,0から6才：せき,0から6才：のど,0から6才：発熱,7から12才：投票数,7から12才：鼻水,7から12才：せき,7から12才：のど,7から12才：発熱,13から18才：投票数,13から18才：鼻水,13から18才：せき,13から18才：のど,13から18才：発熱,19から64才：投票数,19から64才：鼻水,19から64才：せき,19から64才：のど,19から64才：発熱,65才以上：投票数,65才以上：鼻水,65才以上：せき,65才以上：のど,65才以上：発熱
20211206,三重県,御浜町,33.8144280,136.0487790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,三重県,紀宝町,33.7338320,136.0097360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　小松,35.2549310,135.9736920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　木戸,35.2064050,135.9210480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　和邇,35.1596730,135.9217830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　小野,35.1419700,135.9222490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　葛川,35.2467250,135.8666120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　伊香立,35.1421500,135.8727360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　真野,35.1315640,135.9125620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　真野北,35.1416450,135.9087750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　堅田,35.1143130,135.9147540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　仰木,35.1081750,135.8820500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　仰木の里,35.1091190,135.8941980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　雄琴,35.0900670,135.8956440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　坂本,35.0714820,135.8708700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　日吉台,35.0792090,135.8787200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　下阪本,35.0623950,135.8762560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　唐崎,35.0485740,135.8656290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　滋賀,35.0356580,135.8570210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　山中比叡平,35.0313850,135.8313940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　藤尾,34.9930830,135.8328570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　長等,35.0149490,135.8578840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　逢坂,35.0043730,135.8659580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　中央,35.0083910,135.8655020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　平野,35.0029920,135.8794830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　膳所,34.9947060,135.8937470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　富士見,34.9806210,135.8861000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　晴嵐,34.9757920,135.8991890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　石山,34.9540950,135.9083220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　南郷,34.9423370,135.9082540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　大石,34.9101980,135.9130440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　田上,34.9382690,135.9288330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　上田上,34.9595090,135.9618530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　青山,34.9774160,135.9693720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　瀬田,34.9814330,135.9198640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　瀬田北,34.9913830,135.9243810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　瀬田南,34.9712510,135.9141900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,滋賀県大津市,大津市　瀬田東,34.9849480,135.9344100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,春日中学校区,34.6736630,135.8202040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,三笠中学校区,34.6801610,135.8064550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,若草中学校区,34.6951300,135.8315180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,伏見中学校区,34.6962180,135.7741420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,富雄中学校区,34.6895450,135.7357960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,都南中学校区,34.6487270,135.8244390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,田原中学校区,34.6598090,135.9122980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,興東館柳生中学校区,34.7128020,135.9339000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,登美ヶ丘中学校区,34.7136400,135.7619670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,平城西中学校区,34.7196880,135.7802890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,二名中学校区,34.7062910,135.7378030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,京西中学校区,34.6742650,135.7766770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,富雄南中学校区,34.6820600,135.7529570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,平城中学校区,34.7089760,135.7738100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,飛鳥中学校区,34.6755230,135.8491570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,登美ヶ丘北中学校区,34.7236540,135.7533430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,都跡中学校区,34.6763730,135.7959710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,平城東中学校区,34.7155780,135.7997150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,月ヶ瀬中学校区,34.7111970,136.0439280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,都祁中学校区,34.6067860,135.9547070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,奈良県奈良市,富雄第三中学校区,34.6758200,135.7324670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,小森江東,33.9284800,130.9455100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,田野浦,33.9549600,130.9917300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,大里柳,33.8992900,130.9404300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,大里東,33.9088100,130.9420200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,小森江西,33.9203000,130.9446300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,白野江,33.9385800,131.0080400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,柄杓田,33.9083300,130.9918800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,大積,33.9292700,130.9875200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,西門司,33.8928300,130.9261300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,松ケ江南,33.8664000,130.9703700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,松ケ江北,33.8838400,130.9798000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,伊川,33.9108100,130.9784900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,萩ケ丘,33.9044500,130.9448400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,大里南,33.8907400,130.9319200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,藤松,33.8882700,130.9259900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,門司中央,33.9471000,130.9746200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,門司海青,33.9426600,130.9670500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,港が丘,33.9530600,130.9762900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,富野,33.8815200,130.9054300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,桜丘,33.8864600,130.9093300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,足立,33.8777800,130.8902300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,寿山,33.8711600,130.8997200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,三郎丸,33.8672400,130.8886900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,霧丘,33.8548700,130.8966700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,藍島,33.9928000,130.8181400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,中島,33.8743600,130.8775600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,貴船,33.8683000,130.8748900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,西小倉,33.8831600,130.8705100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,日明,33.8918200,130.8587500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,中井,33.8910400,130.8500800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,到津,33.8789800,130.8528600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,井堀,33.8840100,130.8457300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,泉台,33.8693800,130.8504600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,清水,33.8735500,130.8616500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,南小倉,33.8690100,130.8645000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,足原,33.8643200,130.8963800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,南丘,33.8528200,130.8693100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,今町,33.8539000,130.8723600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,北小倉,33.8960100,130.8510700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,小倉中央,33.8817800,130.8864600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,北方,33.8508100,130.8796700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,城野,33.8590200,130.8807100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,徳力,33.8354100,130.8679400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,志井,33.8141600,130.8755200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,横代,33.8306500,130.8919100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,葛原,33.8438600,130.9155300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,吉田,33.8471900,130.9498500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,曽根,33.8247700,130.9394800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,貫,33.8163200,130.9215200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,朽網,33.8065200,130.9505000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,新道寺,33.7862200,130.8690800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,市丸,33.7627600,130.8676300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,長行,33.8178800,130.8590400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,合馬,33.8127400,130.8320300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,若園,33.8467100,130.8901200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,広徳,33.8295700,130.8617500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,企救丘,33.8226000,130.8761400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,湯川,33.8471600,130.8952500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,沼,33.8481000,130.9391200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,守恒,33.8294300,130.8798500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,曽根東,33.8282600,130.9464900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,田原,33.8295000,130.9279200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,高蔵,33.8579200,130.9479800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,長尾,33.8223900,130.8566000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,東朽網,33.8006700,130.9591500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,すがお,33.8002000,130.8483000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,深町,33.9106600,130.7931100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,小石,33.9156200,130.7892600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,修多羅,33.9009100,130.8020500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,古前,33.8961900,130.7974700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,藤木,33.8935400,130.7741500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,二島,33.8935100,130.7484000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,花房,33.9078700,130.7408900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,安屋,33.9292500,130.7226600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,江川,33.9062200,130.6972000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,赤崎,33.9203300,130.7907100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,高須,33.8903500,130.6941500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,鴨生田,33.8985100,130.7371700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,青葉,33.8988700,130.6882200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,若松中央,33.9054600,130.8048200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,ひびきの,33.8926200,130.7107600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,高見,33.8690000,130.8376200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,槻田,33.8622900,130.8409700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,高槻,33.8551300,130.8308100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,祝町,33.8617500,130.8275800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,大蔵,33.8582800,130.8200200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,河内,33.8301700,130.7993000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,枝光,33.8821900,130.8181800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,八幡,33.8662100,130.8134500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,皿倉,33.8628500,130.8011800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,ひびきが丘,33.8716400,130.8225300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20211206,福岡県北九州市,花尾,33.8648500,130.7889300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
